2026-04-03 17:33:06 | INFO     | root | [32/100]trajectory angle_error: [-109.311  241.235 -209.236   94.649  219.036 -213.36 ], begin_angle: [ 259.628   60.065 -136.611  194.351  314.306   34.143], end_angle: [ 166.657   23.765   34.236  170.351 -242.307 -146.64 ]
2026-04-03 17:33:07 | INFO     | root | [33/100]trajectory angle_error: [ -41.636   44.599 -117.117   42.072 -526.739 -186.492], begin_angle: [  -8.747   29.492  -50.886   28.979 -248.265  154.762], end_angle: [108.719 220.401 -17.775 222.928 266.362 114.978]
2026-04-03 17:33:07 | INFO     | root | [34/100]trajectory angle_error: [ 175.338  138.681   -6.815  256.766  287.633 -450.205], begin_angle: [353.188 260.726 -76.442  87.727  76.59  332.004], end_angle: [ -74.945  126.319 -168.185    8.234   72.367  324.854]
2026-04-03 17:33:07 | INFO     | root | [35/100]trajectory angle_error: [-588.46    45.707 -176.782 -118.085 -431.188 -461.678], begin_angle: [-318.296  -83.404  -72.824  136.893 -104.825 -337.938], end_angle: [228.46  141.471  43.645  34.38   71.188 101.678]
2026-04-03 17:33:08 | INFO     | root | [36/100]trajectory angle_error: [-151.224  309.464 -297.484  254.566 -168.556  -24.063], begin_angle: [  11.549   15.479   68.282  264.753 -310.794 -204.399], end_angle: [ -75.387  -44.464  122.484   10.434 -135.427 -335.937]
2026-04-03 17:33:08 | INFO     | root | [37/100]trajectory angle_error: [-197.633  143.416 -287.526   21.267 -215.859 -172.055], begin_angle: [-352.762  173.305  -16.903  -35.756 -149.298 -113.53 ], end_angle: [-138.574  121.584  117.201  243.733  -35.308 -187.945]
2026-04-03 17:33:09 | INFO     | root | [38/100]trajectory angle_error: [ -91.83   272.768 -237.209  202.945  244.689 -387.075], begin_angle: [ 305.284  246.814  -86.145  236.635  248.956 -301.38 ], end_angle: [  25.529   -7.768   62.209   62.055 -158.077   27.075]
2026-04-03 17:33:09 | INFO     | root | [39/100]trajectory angle_error: [ 231.181  298.905 -181.64   197.72   -54.834 -353.632], begin_angle: [270.162 218.67  -74.67  189.49  267.985 121.004], end_angle: [-313.067  -33.905    6.64    67.28   158.144   -6.368]
2026-04-03 17:33:10 | INFO     | root | [40/100]trajectory angle_error: [ 187.553  349.449  -12.627  118.8     60.5   -117.139], begin_angle: [238.448 -79.839  60.792  43.791 131.638 226.168], end_angle: [-263.864  -84.449 -162.373  146.2    -33.629 -233.336]
2026-04-03 17:33:10 | INFO     | root | [41/100]trajectory angle_error: [ 502.157   80.376 -342.903   63.733 -223.074 -283.165], begin_angle: [ 302.311   52.849 -123.3    247.869  121.786  179.837], end_angle: [-295.864  184.624  167.903  201.267  -61.731  -76.835]
2026-04-03 17:33:10 | INFO     | root | [42/100]trajectory angle_error: [ 460.741  167.65  -302.274  208.518 -157.449  -76.896], begin_angle: [343.084 227.712 162.191 115.917 -47.53  207.538], end_angle: [-277.141   97.35   127.274   56.482  -20.034 -283.104]
2026-04-03 17:33:11 | INFO     | root | [43/100]trajectory angle_error: [-112.58   195.011 -233.722  129.967 -286.091 -481.31 ], begin_angle: [-213.188  -77.542 -132.973  -14.874 -167.657 -118.196], end_angle: [-247.42    69.989   58.722   66.078   -0.366  128.05 ]
